source,target,tipo_interacao,peso
mrpbennett,gkurts,comentario,2
dhh,pipetogrep,comentario,2
dhh,nkasco,comentario,2
dhh,wleme,comentario,2
dhh,MK-Mike,comentario,2
dhh,voody77,comentario,2
dhh,LeoPazEs,comentario,2
dhh,axelfontaine,comentario,2
dhh,cluah,comentario,2
dhh,hegjon,comentario,2
matmis,danprueitt,comentario,2
dhh,ColtonIdle,comentario,2
dhh,kromsam,comentario,2
LufoX11,danprueitt,comentario,2
dhh,putueddy,comentario,2
dhh,nonetrix,comentario,2
dhh,nonetrix,comentario,2
dhh,tijoseymathew,comentario,2
dhh,axelfontaine,comentario,2
dhh,axelfontaine,comentario,2
dhh,ainslec,comentario,2
med502,kromsam,comentario,2
dhh,kromsam,comentario,2
dhh,axelfontaine,comentario,2
dhh,geolaw,comentario,2
dhh,nuelle16,comentario,2
med502,kromsam,comentario,2
dhh,geolaw,comentario,2
dhh,marksmithsgit,comentario,2
dhh,nicfit,comentario,2
dhh,TomRaaff,comentario,2
dhh,cakePhone,comentario,2
matmis,danprueitt,comentario,2
guilhermetk,rblalock,comentario,2
whargrove,ElBrodino,comentario,2
whargrove,ElBrodino,comentario,2
madhavajay,rantnar,comentario,2
cluah,elpritchos,comentario,2
gerardroche,wltechblog,comentario,2
dharmavagabond,tmkn,comentario,2
gkurts,geoffsimp,comentario,2
runeskretting,odnmalau,comentario,2
ryanrhughes,geoffsimp,comentario,2
ryanrhughes,jfernandez,comentario,2
moo-w,odnmalau,comentario,2
tuladhar,odnmalau,comentario,2
fisika1729,ColtonIdle,comentario,2
cluah,elpritchos,comentario,2
fisika1729,bjabot12,comentario,2
ramtinJ95,dotsilva,comentario,2
maxguzenski,odnmalau,comentario,2
naxels,heeh,comentario,2
naxels,phara0n,comentario,2
naxels,bjabot12,comentario,2
naxels,wkoszek,comentario,2
fisika1729,bjabot12,comentario,2
naxels,bjabot12,comentario,2
naxels,bjabot12,comentario,2
subsy,mrdrbrdr,comentario,2
neilgilmour,Eim-31,comentario,2
naxels,jirpok,comentario,2
11bDev,JonathanRiche,comentario,2
apfernandes,naxels,comentario,2
netrusov,DavidHoenisch,comentario,2
gkurts,bjabot12,comentario,2
dhh,rantnar,comentario,2
dhh,kristofer,comentario,2
LucasAlfare,ElBrodino,comentario,2
LucaNerlich,juanchomann,comentario,2
adrianjean,ryanrhughes,comentario,2
kedare,acrogenesis,comentario,2
dharmavagabond,tmkn,comentario,2
sgloutnikov,mrdrbrdr,comentario,2
garrlker,jirpok,comentario,2
dhh,kashifkhan,comentario,2
dhh,dotsilva,comentario,2
dhh,sguergachi,comentario,2
dhh,rosscondie,comentario,2
dhh,W4HO-ham,comentario,2
dhh,linux-fertxo,comentario,2
brink-lab,ryanrhughes,comentario,2
dhh,juanchomann,comentario,2
dhh,odnmalau,comentario,2
dhh,wkoszek,comentario,2
adschem,linux-fertxo,comentario,2
dodosack,odnmalau,comentario,2
Egge21M,Luquatic,comentario,2
vaxerski,linux-fertxo,comentario,2
cluah,elpritchos,comentario,2
maxguzenski,linux-fertxo,comentario,2
cluah,elpritchos,comentario,2
abbood,nilszeilon,comentario,2
ryanrhughes,atorrez007,comentario,2
Chase78712002,erdostom,comentario,2
brink-lab,dhh,comentario,2
pm-global,tmkn,comentario,2
yousefdergham,rikkarth,comentario,2
elpritchos,dhh,comentario,2
ryanrhughes,atorrez007,comentario,2
ryanrhughes,DoppioJP,comentario,2
pipetogrep,nkasco,comentario,2
dhh,nkasco,comentario,2
tuladhar,FlameHorizon,comentario,2
apfernandes,naxels,comentario,2
matheorism,Luquatic,comentario,2
dhh,matheorism,comentario,2
dhh,LeoPazEs,comentario,2
voody77,matheorism,comentario,2
apfernandes,naxels,comentario,2
rezamonangg,fisika1729,comentario,2
juanchomann,itsnumpty,comentario,2
Kn0ax,itsnumpty,comentario,2
apfernandes,naxels,comentario,2
kr40,matheorism,comentario,2
kr40,matheorism,comentario,2
dhh,matheorism,comentario,2
kr40,matheorism,comentario,2
emourad,Luquatic,comentario,2
emourad,4A616D6573,comentario,2
naxels,XNinety9,comentario,2
luposlip,ElBrodino,comentario,2
dhh,cassiozen,comentario,2
dhh,shveeram,comentario,2
dhh,adschem,comentario,2
adrianjean,ryanrhughes,comentario,2
wouterbouvy,bjabot12,comentario,2
dhh,rikkarth,comentario,2
dhh,Penguin-SAMA,comentario,2
dhh,tuladhar,comentario,2
mikeproctor,Rattlyy,comentario,2
tuladhar,Luquatic,comentario,2
ahaxu,Coding4Hours,comentario,2
devius,XNinety9,comentario,2
dhh,JaimeStill,comentario,2
dhh,Rattlyy,comentario,2
dhh,alexperreault,comentario,2
cyppe,pipetogrep,comentario,2
MEMSITO,odnmalau,comentario,2
MarsDude-eu,Luquatic,comentario,2
KornienkoDev,eifr,comentario,2
pXius,nkasco,comentario,2
arusa,wavic,comentario,2
mr-scrpt,danfascia,comentario,2
dhh,eifr,comentario,2
teoruiz,hjanuschka,comentario,2
dhh,danfascia,comentario,2
sgruendel,wavic,comentario,2
MarsDude-eu,alexandru-calinoiu,comentario,2
arusa,wavic,comentario,2
OmarSkalli,hjanuschka,comentario,2
LucaNerlich,alexandru-calinoiu,comentario,2
LucaNerlich,ainslec,comentario,2
afansv,nilszeilon,comentario,2
sankiran,XNinety9,comentario,2
LucaNerlich,alexandru-calinoiu,comentario,2
bitclaw,ainslec,comentario,2
ElBrodino,dhh,comentario,2
ctarx,Luquatic,comentario,2
arusa,wavic,comentario,2
ryanrhughes,randall-vx,comentario,2
ryanrhughes,wltechblog,comentario,2
ryanrhughes,precision,comentario,2
LucaNerlich,michaelshmitty,comentario,2
Chase78712002,ainslec,comentario,2
tgh-bit,alexandru-calinoiu,comentario,2
LucaNerlich,michaelshmitty,comentario,2
dhh,BraisonCrece,comentario,2
dhh,FlameHorizon,comentario,2
dhh,cyppe,comentario,2
dhh,BraisonCrece,comentario,2
dhh,ainslec,comentario,2
dhh,matheorism,comentario,2
dhh,sgruendel,comentario,2
dhh,tubaman,comentario,2
dhh,sgruendel,comentario,2
dhh,tahayvr,comentario,2
dhh,kashifkhan,comentario,2
dhh,elpritchos,comentario,2
dhh,dotsilva,comentario,2
dhh,martinmose,comentario,2
dhh,tonimarmol,comentario,2
dhh,eddiedale,comentario,2
dhh,tahayvr,comentario,2
dhh,LeonardoTrapani,comentario,2
dhh,fowlie,comentario,2
dhh,eifr,comentario,2
dhh,TAnomaly,comentario,2
dhh,guilhermetk,comentario,2
dhh,guilhermetk,comentario,2
kb,wavic,comentario,2
dhh,matheorism,comentario,2
dhh,ATeal,comentario,2
dhh,mihailo-obradovic,comentario,2
dhh,hjanuschka,comentario,2
dhh,jankeesvw,comentario,2
dhh,gkurts,comentario,2
dhh,CobyPowers,comentario,2
dhh,acrogenesis,comentario,2
dhh,sspaeti,comentario,2
dhh,sspaeti,comentario,2
arni1981,davidwinter,comentario,2
cluah,elpritchos,comentario,2
dhh,nqst,comentario,2
dhh,SOBANEJAZ,comentario,2
dhh,davidwinter,comentario,2
dhh,gjoedvad,comentario,2
dhh,kromsam,comentario,2
dhh,kromsam,comentario,2
dhh,sgruendel,comentario,2
dhh,rajayonin,comentario,2
dhh,c4software,comentario,2
dhh,adamavenir,comentario,2
dhh,hyprhex,comentario,2
dhh,zaborowskimichal,comentario,2
dhh,iccodes,comentario,2
dhh,iccodes,comentario,2
dhh,blakeshall,comentario,2
dhh,0xK1K3,comentario,2
dhh,nemuiyarou,comentario,2
dhh,ashutoshbw,comentario,2
dhh,ludo237,comentario,2
dhh,JamesShelley,comentario,2
dhh,v-oleg,comentario,2
dhh,carabistouflette,comentario,2
dhh,med502,comentario,2
dhh,mroboff,comentario,2
dhh,mroboff,comentario,2
eclecticc,eifr,comentario,2
dantams,adamavenir,comentario,2
ryanrhughes,Luquatic,comentario,2
leoplanet,shveeram,comentario,2
Ripped-Kanga,matheorism,comentario,2
ramtinJ95,dotsilva,comentario,2
alexandru-calinoiu,Luquatic,comentario,2
dhh,matheorism,comentario,2
dhh,rodrigotoledo,comentario,2
dhh,iccodes,comentario,2
dhh,JustinMissmahl,comentario,2
dhh,RedsonBr140,comentario,2
dhh,jankeesvw,comentario,2
fisika1729,abuturabofficial,comentario,2
dhh,jankeesvw,comentario,2
dhh,aifrim,comentario,2
dhh,CWood-sdf,comentario,2
dhh,sailoz,comentario,2
hannes,matsonj,comentario,2
fisika1729,abuturabofficial,comentario,2
Krymancer,Somnius,comentario,2
luposlip,kromsam,comentario,2
matheorism,Luquatic,comentario,2
sgruendel,kromsam,comentario,2
adrianthedev,wouterbouvy,comentario,2
adrianthedev,wouterbouvy,comentario,2
dhh,OmarSkalli,comentario,2
dhh,mykiwi,comentario,2
capatina,itsnumpty,comentario,2
dhh,tahayvr,comentario,2
dhh,mykiwi,comentario,2
dhh,Somnius,comentario,2
dhh,reza866,comentario,2
PauloHFS,hilderv,comentario,2
PauloHFS,hilderv,comentario,2
dhh,sgruendel,comentario,2
mateuspim,hilderv,comentario,2
paul-fornage,Krymancer,comentario,2
dhh,iccodes,comentario,2
MathiasDevelopes,atorrez007,comentario,2
paul-fornage,4A616D6573,comentario,2
paul-fornage,jackos,comentario,2
dharmavagabond,MananDesai54,comentario,2
dhh,tahayvr,comentario,2
dhh,tahayvr,comentario,2
dhh,paul-fornage,comentario,2
dhh,MentalGear,comentario,2
dhh,bjarneo,comentario,2
jankeesvw,MentalGear,comentario,2
tgh-bit,Luquatic,comentario,2
dhh,c4software,comentario,2
dhh,MentalGear,comentario,2
jwlben11,XNinety9,comentario,2
dhh,sspaeti,comentario,2
jwlben11,XNinety9,comentario,2
jankeesvw,MentalGear,comentario,2
jankeesvw,MentalGear,comentario,2
Somnius,dhh,comentario,2
axelfontaine,iccodes,comentario,2
dhh,iccodes,comentario,2
dhh,sspaeti,comentario,2
adrianthedev,wouterbouvy,comentario,2
dhh,eifr,comentario,2
dhh,eifr,comentario,2
ryanrhughes,michaelshmitty,comentario,2
ryanrhughes,MananDesai54,comentario,2
ryanrhughes,abuturabofficial,comentario,2
eclecticc,CWood-sdf,comentario,2
rmateu,XNinety9,comentario,2
michabbb,dhh,comentario,2
gkurts,paul-fornage,comentario,2
XY55bqg6iAw8ttP,5kyguy,comentario,2
luposlip,pedrodrocha,comentario,2
jankeesvw,dhh,comentario,2
dhh,5kyguy,comentario,2
Rishabh-Sarang,ryanrhughes,comentario,2
dhh,ryanrhughes,comentario,2
dhh,eifr,comentario,2
naxels,XNinety9,comentario,2
luposlip,kromsam,comentario,2
dhh,eifr,comentario,2
crestanigui,wavic,comentario,2
dhh,woopstar,comentario,2
dhh,c4software,comentario,2
jwlben11,XNinety9,comentario,2
dhh,killeik,comentario,2
rafabiela,hipsterusername,comentario,2
MananDesai54,codewhizz,comentario,2
abenz1267,dhh,comentario,2
dhh,MananDesai54,comentario,2
dhh,cyppe,comentario,2
gamebox,nkasco,comentario,2
dhh,MananDesai54,comentario,2
gamebox,nkasco,comentario,2
dhh,shawnyeager,comentario,2
dhh,eyadsibai,comentario,2
mitchellh,dhh,comentario,2
dhh,prertik,comentario,2
dhh,jirpok,comentario,2
dhh,k3rn31,comentario,2
dhh,JaxonWright,comentario,2
dhh,JJDizz1L,comentario,2
dhh,danfascia,comentario,2
abenz1267,dhh,comentario,2
dhh,RodriMora,comentario,2
dhh,w84death,comentario,2
dhh,blakeshall,comentario,2
dhh,KalisterOS,comentario,2
dhh,emourad,comentario,2
dhh,TomSchimana,comentario,2
dhh,kromsam,comentario,2
dhh,rsd,comentario,2
dhh,djmiky43,comentario,2
dhh,nkasco,comentario,2
dhh,axelfontaine,comentario,2
abenz1267,dhh,comentario,2
abenz1267,dhh,comentario,2
dhh,paul-fornage,comentario,2
abenz1267,dhh,comentario,2
dhh,reza866,comentario,2
dhh,sspaeti,comentario,2
guilhermetk,cyppe,comentario,2
guilhermetk,c4software,comentario,2
ryanrhughes,peregrinus879,comentario,2
dhh,gkurts,comentario,2
dhh,vyrx-dev,comentario,2
tahayvr,dhh,comentario,2
dhh,dhiman1675,comentario,2
dhh,c4software,comentario,2
geoffgarside,acrogenesis,comentario,2
Traap,sgruendel,comentario,2
madhavajay,rantnar,comentario,2
markstos,hjanuschka,comentario,2
ahowardm,abenz1267,comentario,2
ryanrhughes,peregrinus879,comentario,2
stopar,dhh,comentario,2
paul-fornage,negoro26,comentario,2
ryanrhughes,sspaeti,comentario,2
syabro,jimd0t,comentario,2
simudin,wouterbouvy,comentario,2
Kasui92,dhh,comentario,2
syabro,ryanrhughes,comentario,2
sgruendel,acrogenesis,comentario,2
LucaNerlich,mir4zul,comentario,2
ramtinJ95,dotsilva,comentario,2
RobinVanCauter,ElBrodino,comentario,2
dhh,jirpok,comentario,2
dhh,rantnar,comentario,2
dhh,hjanuschka,comentario,2
jwlben11,XNinety9,comentario,2
dhh,ryanrhughes,comentario,2
dpan,itsnumpty,comentario,2
michaelshmitty,itsnumpty,comentario,2
sgruendel,negoro26,comentario,2
jwlben11,XNinety9,comentario,2
jwlben11,XNinety9,comentario,2
jwlben11,XNinety9,comentario,2
dhh,abenz1267,comentario,2
dhh,abenz1267,comentario,2
dhh,abenz1267,comentario,2
dhh,abenz1267,comentario,2
dhh,hjanuschka,comentario,2
dhh,hjanuschka,comentario,2
dhh,hjanuschka,comentario,2
axelfontaine,negoro26,comentario,2
ryanbateman,MichaelTeeuw,comentario,2
dhh,hjanuschka,comentario,2
dhh,hjanuschka,comentario,2
dhh,hjanuschka,comentario,2
ryanbateman,MichaelTeeuw,comentario,2
axelfontaine,negoro26,comentario,2
dhh,wintermeyer,comentario,2
dhh,mir4zul,comentario,2
dhh,coolaj86,comentario,2
dhh,euandeas,comentario,2
marcelhintermann,wintermeyer,comentario,2
dhh,negoro26,comentario,2
dhh,hjanuschka,comentario,2
dhh,wintermeyer,comentario,2
dhh,abenz1267,comentario,2
dhh,abenz1267,comentario,2
dhh,abenz1267,comentario,2
dhh,abenz1267,comentario,2
tahayvr,ryanrhughes,comentario,2
michaelshmitty,itsnumpty,comentario,2
dhh,hjanuschka,comentario,2
dhh,hjanuschka,comentario,2
jeremy,cyppe,comentario,2
axelfontaine,wintermeyer,comentario,2
abenz1267,ryanrhughes,comentario,2
abenz1267,SamrudhNelli,comentario,2
fzzzz1,Luquatic,comentario,2
sspaeti,ryanrhughes,comentario,2
fzzzz1,Luquatic,comentario,2
fzzzz1,mir4zul,comentario,2
naxels,transporsche,comentario,2
naxels,MentalGear,comentario,2
dhh,rossvz,comentario,2
dhh,abenz1267,comentario,2
D-Pagey,gkurts,comentario,2
woopstar,tarekbecker,comentario,2
KristianHolme,NightOwl80,comentario,2
dhh,abenz1267,comentario,2
SamrudhNelli,lfrostp,comentario,2
mrpbennett,gkurts,comentario,2
ColtonIdle,renatovieiradesouza,comentario,2
mwac-dev,Krymancer,comentario,2
ColtonIdle,renatovieiradesouza,comentario,2
ColtonIdle,transporsche,comentario,2
ColtonIdle,paul-fornage,comentario,2
cardoprimo,euandeas,comentario,2
PeterBaker0,Reflux0301,comentario,2
seoh,Reflux0301,comentario,2
naxels,axelfontaine,comentario,2
naxels,halilozercan,comentario,2
amirtanazzoh,Reflux0301,comentario,2
Reflux0301,axelfontaine,comentario,2
swork1,Reflux0301,comentario,2
dharmavagabond,socket72,comentario,2
dharmavagabond,Yugabharathi21,comentario,2
seoh,Reflux0301,comentario,2
tjosten,reza866,comentario,2
SamrudhNelli,lfrostp,comentario,2
naxels,Eim-31,comentario,2
cescocesco,XNinety9,comentario,2
Mohamedsayhii,nicolaric,comentario,2
OmarSkalli,lfrostp,comentario,2
woopstar,killeik,comentario,2
woopstar,tarekbecker,comentario,2
czyt,nicolaric,comentario,2
czyt,Cammisuli,comentario,2
MegaBlackLabel,peregrinus879,comentario,2
woopstar,peregrinus879,comentario,2
designorant,Reflux0301,comentario,2
dommmel,ChristerNilsson,comentario,2
naxels,nicolaric,comentario,2
jheuing,nicolaric,comentario,2
rubas,nicolaric,comentario,2
axelfontaine,wintermeyer,comentario,2
abenz1267,halilozercan,comentario,2
yuters,nicolaric,comentario,2
yuters,nicolaric,comentario,2
DerAlbertCom,ryanrhughes,comentario,2
martinmose,renatovieiradesouza,comentario,2
1cadumagalhaes,vlofgren,comentario,2
1cadumagalhaes,socket72,comentario,2
1cadumagalhaes,Nueny,comentario,2
AdityaGarg8,NoaHimesaka1873,comentario,2
ColtonIdle,renatovieiradesouza,comentario,2
dharmavagabond,bettinson,comentario,2
paul-fornage,Krymancer,comentario,2
paul-fornage,itsmedardan,comentario,2
raybarrera,rigo3t,comentario,2
maietta,bcavaco,comentario,2
naxels,nicolaric,comentario,2
raybarrera,rigo3t,comentario,2
renatovieiradesouza,hipsterusername,comentario,2
gkurts,LucaNerlich,comentario,2
gkurts,LucaNerlich,comentario,2
diogomgbrito,nicolaric,comentario,2
ahoglund-stripe,wouterbouvy,comentario,2
doc-E-brown,davidwinter,comentario,2
muzzwood,robertobarreda,comentario,2
wiliamvj,bcavaco,comentario,2
JaxonWright,patcito,comentario,2
cardoprimo,lentra0,comentario,2
fernandoaleman,socket72,comentario,2
dharmavagabond,bcavaco,comentario,2
naxels,ablzh,comentario,2
jheuing,NihalGuruprasad,comentario,2
MrOnijohn,nicolaric,comentario,2
abenz1267,nmeylan,comentario,2
bjabot12,wouterbouvy,comentario,2
devbrsa,Akash1000x,comentario,2
krymzonn,kromsam,comentario,2
SvenHjerson,riegojerey,comentario,2
rixlabs,wintermeyer,comentario,2
kromsam,pampa,comentario,2
LiamBateman,Jan747,comentario,2
gkurts,LucaNerlich,comentario,2
Xoorgh,ludagoo,comentario,2
Nerkyator,wouterbouvy,comentario,2
krymzonn,kromsam,comentario,2
sa-dd,bettinson,comentario,2
LiamBateman,Jan747,comentario,2
brielov,Nico-Mayer,comentario,2
Czaruno,peregrinus879,comentario,2
Abdulrahman-AL-Sabagh,ainslec,comentario,2
Czaruno,mtalha-codes,comentario,2
weierfischen,ChristerNilsson,comentario,2
dharmavagabond,sbradl,comentario,2
kernel0verflow,ahmed-zekry,comentario,2
codewhizz,itsnumpty,comentario,2
manuel1618,jamerrq,comentario,2
dhh,js,comentario,2
dhh,nmeylan,comentario,2
einarthegolden,kernel0verflow,comentario,2
manuel1618,davidwinter,comentario,2
ctarx,odnmalau,comentario,2
jzimdars,trevorputbrese,comentario,2
jzimdars,Jan747,comentario,2
jzimdars,trevorputbrese,comentario,2
matheorism,Ratko-Solaja,comentario,2
paul-fornage,thmatosbr,comentario,2
chrisrharris,JonathanRiche,comentario,2
cnharrison,matheorism,comentario,2
chrisrharris,JonathanRiche,comentario,2
jzimdars,trevorputbrese,comentario,2
cometaj2,ryanrhughes,comentario,2
ryanrhughes,Luquatic,comentario,2
jzimdars,trevorputbrese,comentario,2
natanschneider,alcides,comentario,2
ryanrhughes,tahayvr,comentario,2
ryanrhughes,ludagoo,comentario,2
ryanrhughes,mroboff,comentario,2
sgruendel,thmatosbr,comentario,2
davidwinter,ludagoo,comentario,2
kjvdven,ablzh,comentario,2
rahoe,minisiowo,comentario,2
Jan747,trevorputbrese,comentario,2
Theofilos-Chamalis,itsmedardan,comentario,2
abenz1267,andresatierf,comentario,2
LiamBateman,trevorputbrese,comentario,2
abenz1267,andresatierf,comentario,2
tahayvr,sgruendel,comentario,2
abenz1267,andresatierf,comentario,2
duncanmapes,socket72,comentario,2
dsimonow,Rakura-cloud,comentario,2
jankeesvw,rikkarth,comentario,2
jankeesvw,rikkarth,comentario,2
abenz1267,andresatierf,comentario,2
markpopjason,kyedavey,comentario,2
abenz1267,andresatierf,comentario,2
abenz1267,andresatierf,comentario,2
markpopjason,kyedavey,comentario,2
matheorism,jkc-2,comentario,2
matheorism,jkc-2,comentario,2
matheorism,jkc-2,comentario,2
Xoorgh,ludagoo,comentario,2
vrinek,Ladeby,comentario,2
vrinek,Ladeby,comentario,2
zeddy303,wouterbouvy,comentario,2
woopstar,peregrinus879,comentario,2
woopstar,zachasme,comentario,2
woopstar,hjanuschka,comentario,2
woopstar,killeik,comentario,2
i-am-mike-davis,atorrez007,comentario,2
lukehsiao,ludagoo,comentario,2
lukehsiao,mtalha-codes,comentario,2
Doc-4,w84death,comentario,2
YounessFkhach,wouterbouvy,comentario,2
woopstar,killeik,comentario,2
acrogenesis,oluwatimio,comentario,2
gustabot42,jkc-2,comentario,2
dradrien,coolaj86,comentario,2
OmarSkalli,adecora,comentario,2
davidguttman,nunix,comentario,2
ryanrhughes,phucisstupid,comentario,2
naxels,djordje,comentario,2
naxels,kyedavey,comentario,2
naxels,ryanrhughes,comentario,2
naxels,ludagoo,comentario,2
jebin2,itsnumpty,comentario,2
timosperisen,tekumara,comentario,2
quickstar,fabean,comentario,2
naxels,andresatierf,comentario,2
YounessFkhach,wouterbouvy,comentario,2
markjfisher,cyppe,comentario,2
dhh,jmelahman,comentario,2
markjfisher,cyppe,comentario,2
ryanburnette,coolaj86,comentario,2
moonward,coolaj86,comentario,2
bcavaco,socket72,comentario,2
ocewers,JPHultra,comentario,2
abenz1267,andresatierf,comentario,2
tristonarmstrong,GiraffeCoding,comentario,2
iamenderst,nkasco,comentario,2
cicku,abuturabofficial,comentario,2
famendes85,tekumara,comentario,2
naxels,andresatierf,comentario,2
abenz1267,andresatierf,comentario,2
Jan747,trevorputbrese,comentario,2
sgruendel,nkasco,comentario,2
scottdavis,nunix,comentario,2
felipe-linares,pmercatoris,comentario,2
gkurts,sgruendel,comentario,2
joaomendoncaa,abenz1267,comentario,2
ryanrhughes,acrogenesis,comentario,2
ryanrhughes,jzetterman,comentario,2
ryanrhughes,itsnumpty,comentario,2
ryanrhughes,euandeas,comentario,2
gevera,hyprhex,comentario,2
ryanrhughes,sgruendel,comentario,2
ryanrhughes,qasimsk20,comentario,2
ablzh,Manujdixit,comentario,2
HemalR,tjcwilk,comentario,2
curtislmartin,pheonick,comentario,2
ablzh,Manujdixit,comentario,2
ryanrhughes,qasimsk20,comentario,2
ryanrhughes,peregrinus879,comentario,2
ryanrhughes,DallinTG,comentario,2
czyt,tjcwilk,comentario,2
mlive1992,amanat361,comentario,2
woopstar,ChristerNilsson,comentario,2
woopstar,r3ap3r2004,comentario,2
woopstar,killeik,comentario,2
luposlip,nmeylan,comentario,2
kbsali,KiskaLE,comentario,2
Zesko,nunix,comentario,2
woopstar,ryanyogan,comentario,2
woopstar,ryanyogan,comentario,2
michaelshmitty,itsnumpty,comentario,2
woopstar,killeik,comentario,2
astralaster,Cammisuli,comentario,2
kbsali,KiskaLE,comentario,2
joaomendoncaa,abenz1267,comentario,2
AdityaGarg8,trevorputbrese,comentario,2
lewispb,jardahrazdera,comentario,2
kevinmcconnell,the-name-romel,comentario,2
AlexBevan,mtalha-codes,comentario,2
YounessFkhach,wouterbouvy,comentario,2
woopstar,c4software,comentario,2
woopstar,marcinczenko,comentario,2
szarnyasg,matsonj,comentario,2
woopstar,sgruendel,comentario,2
DominicBoettger,killeik,comentario,2
lewispb,jardahrazdera,comentario,2
kbsali,KiskaLE,comentario,2
arielj,ryanrhughes,comentario,2
lucasrcezimbra,tekumara,comentario,2
