colaborador,degree,degree_weighted,degree_centrality,betweenness,closeness,eigenvector,pagerank,clustering_local,grupo_comunidade
maietta,10,14,0.0035612535612535613,0.005945574141557967,0.21626241890750458,0.0,0.0007425990406374719,0.0047657065827558034,2
tobiasz-p,7,16,0.002492877492877493,0.001947589704927888,0.2160877601941243,0.0,0.0007421760433705814,0.013107075375093832,6
ocewers,10,12,0.0035612535612535613,0.00555219489001057,0.24680367555794178,0.0,0.0007411007728260575,0.008248045273399425,2
Swarnim114,7,16,0.002492877492877493,0.0008885460544235167,0.2209412590192937,0.0,0.0007408306401096255,0.012324644416848536,21
nqst,8,17,0.002849002849002849,0.0012788235876981847,0.21430505780726047,0.0,0.000738307278197576,0.018903576255721286,4
ryrobes,10,14,0.0035612535612535613,0.00300564277893729,0.23073461941390538,0.0,0.0007355719739104215,0.006418903113985828,23
peregrinus879,9,15,0.0032051282051282055,0.002845342633244684,0.22255852992211336,0.0,0.0007345669155342117,0.011215212571336581,2
bhood239,8,13,0.002849002849002849,0.0025380808956078616,0.244995755583156,0.0,0.0007345263073729688,0.006817030481977178,14
cyppe,8,17,0.002849002849002849,0.0013072865530182527,0.22463257885346713,0.0,0.0007344675576067181,0.012037896254383399,2
erik-brueggemann,7,16,0.002492877492877493,0.0017972134521131147,0.2442353853695707,0.0,0.0007280916041410826,0.021444939926751276,2
diegonogueira,9,13,0.0032051282051282055,0.0025948636735258963,0.24387919485221465,0.0,0.0007254844489377299,0.007412963054095624,6
MulSori,6,13,0.002136752136752137,0.0020849889927196663,0.19747572859426132,0.0,0.0007232943012596201,0.0,20
y0no,8,12,0.002849002849002849,0.003797396460063578,0.24560296004439572,0.0,0.0007198144873904765,0.004224072604185758,1
dylanbr,4,17,0.0014245014245014246,0.0007105668649479469,0.20985087425283505,0.0,0.0007172521757442961,0.028748572507060633,1
m5lk3n,8,13,0.002849002849002849,0.002887538143455582,0.22921259716642226,0.0,0.0007162556565074281,0.007366649757194804,16
rantnar,6,14,0.002136752136752137,0.0020610420046826253,0.17309947898839664,0.0,0.0007154747292954055,0.014743698314818837,23
Merovex,9,15,0.0032051282051282055,0.0019993659402594774,0.21719284412076034,0.0,0.0007128603921748718,0.015312014970070866,12
rikkarth,10,15,0.0035612535612535613,0.002393196783087368,0.2202320064798458,0.0,0.0007105374178534153,0.00966637686998332,10
jkc-2,7,13,0.002492877492877493,0.0031728449294113393,0.2483845754477949,0.0,0.0007094154557865341,0.0,11
victornor,7,9,0.002492877492877493,0.002857517615747935,0.23125312417663324,0.0,0.0007083888154823337,0.0011074197120708748,6
mfornasa,9,12,0.0032051282051282055,0.006372738337999394,0.25734333430062967,0.0,0.0007039928948306276,0.004026175035871024,19
capyfara,8,12,0.002849002849002849,0.0030064249997159486,0.2495195977546999,0.0,0.0006917365729924025,0.004824975568850838,9
crestanigui,5,10,0.0017806267806267807,0.0013994989969054374,0.19600019388496423,0.0,0.0006872746199641537,0.0,8
